code,title,credits,description
PSY 3320,Cultural Psychology,3,"This course will concentrate on the study of 
behavior, cognition, and emotion in settings where people of different backgrounds 
interact, and on differences in behavior, cognition, and emotion that are correlated with 
cultural background. The material in this course is interconnected with many other 
areas in psychology, including developmental, abnormal, and social psychology.NonePSCH 4320 (through Summer 2021), PSCH 3320"
PSY 4109,Upper Division Reading and Research,1,"Selected readings or 
research projects to be offered as individual study to meet student needs. May be 
repeated for credit when the topic varies with the approval of the major advisor. 
Successful course completion earns 1 upper division semester credit hour. Prerequisite:NoneNone"
PSCH 4199,PSY 4209 Upper Division Reading and Research,2,"Selected readings or 
research projects to be offered as individual study to meet student needs. May be 
repeated for credit when the topic varies with the topic varies with the approval of the 
major advisor. Successful course completion earns 2 upper division semester credit 
hours. Prerequisite: PSY 1302 or consent of instructor. Equivalent courses: PSCH 4209PSY 1302 or consent of instructor. Equivalent courses: PSCH 4209None"
PSY 4302,Industrial-Organizational Psychology,3,"Basic psychological principles 
of personnel work in business and industry. Significance and evaluation of individual 
differences, motivation, morale, and employer-employee relations. Equivalent courses:NoneNone"
PSCH 4302,PSY 4303 Abnormal Psychology,3,"An investigation of behavioral disorders and 
the biological and social factors which may affect them. Prerequisite: Psychology 1302 
or the equivalent, or consent of instructor. Equivalent courses: PSCH 3304 (through 
Summer 2022)Psychology 1302 None"
PSY 4305,Gerontology,3,"A survey of the issues relating to aging including family 
dynamics, retirement adjustments, legislation, mental health and physical health.NonePSCH 4305"
PSY 4306,Biopsychology,3,"A systematic review of the theories and research 
dealing with physiological correlates of learning, motivation, emotion and perception. 
Prerequisite: PSY 1302 or consent of the instructor. Equivalent courses: PSCH 4302PSY 1302 or consent of the instructor. Equivalent courses: PSCH 4302None"
PSY 4308,Theory and Principles of Psychological Testing,3,"Introduction to 
psychological measurement. Test construction, validity, reliability, standardization, and 
statistical treatment of test results. Various accepted tests will be examined. Equivalent 
courses: PSCH 4308NoneNone"
PSY 4309,Upper Division Readings and Research,3,"Selected readings or 
research projects to be offered as individual study to meet student needs. May be 
repeated for credit when the topic varies with the approval of the major advisor.  
Successful course completion earns 3 upper division semester credit hours.  
Prerequisite: PSY 1302 or consent of instructor Equivalent courses: PSCH 4309PSY 1302 or consent of instructor Equivalent courses: PSCH 4309None"
PSY 4310,Special Topics,3,"QEP MAPPED COURSE. Selected topics in 
psychology which are of particular interests to students of psychology. The course may 
  
  
be repeated for different topics. Prerequisite: Psychology 1302 or the equivalent, or 
consent of instructor. Equivalent courses: PSCH 4310Psychology 1302 or the equivalent, or None"
PSY 4312,Community Experience in Psychology,3,"This course allows  
students to gain practical experience with human service agencies. Students are 
assigned to work with an area agency. May be taken only once to meet degree plan 
requirements. Prerequisite: Psychology major. Senior standing. Equivalent courses:Psychology major. Senior standing. Equivalent courses:None"
PSCH 4312,PSY 4313 Forensic Psychology,3,"An introduction to the work of professionals in 
the field of forensic psychology. Recommended for Criminal Justice majors. Equivalent 
courses: PSCH 4313NoneNone"
PSY 4316,Emotion and Motivation,3,"QEP MAPPED COURSE. This course 
provides an overview of theory, research and biographies on motivation and emotion 
focusing on the function and philosophy of emotion, and how emotional states 
contribute to the expression of motivated goal-directed behaviors, and vice versa. 
These processes are examined from a variety of psychological perspectives (e.g., 
biological, cognitive, developmental, social, phenomenological, aesthetic, spiritual) 
providing tools for understanding and regulating motivation and emotion, both intra- and 
interpersonally. Prerequisite: Psychology 1302 or the equivalent, or consent of 
instructor. Equivalent courses: PSCH 4316Psychology 1302 or the equivalent, or consent of None"
PSY 4318,Person-Centered Psychology,3,"The aim of this course is to enrich 
students' knowledge of the theories and practices of humanistic and/or person-centered 
psychology empowering them to become increasingly aware of the strengths that 
human beings possess to nurture their own psychological development. The work is 
centered on Carl Rogers' major theories, techniques, and current modifications, 
whereby students observe, participate and work on individual issues promoting their 
personal growth skills. One or more active teaching methods, such as role-play, live or 
videotaped demonstration, or other experiential exercises form a significant part of the 
course experience. Prerequisite: Psychology 1302 or the equivalent, or consent of 
instructor. Equivalent courses: PSCH 4318Psychology 1302 or the equivalent, or consent of None"
PSY 4325,Cognitive Psychology,3,"Introduces the study of human cognitive 
processes and covers perception, attention, memory, language, problem solving, 
reasoning, and decision-making. Focuses on basic research and theory in cognitive 
psychology but also considers their implications for everyday applications such as 
effective learning and retention, multitasking, and eyewitness testimony. Equivalent 
courses: PSCH 4325NoneNone"
PSY 4330,Research in Psychology,3,"This course introduces students to research 
methods and design in psychology. Students will learn how to design, execute, and 
report original research. Recommended for students in other areas of behavioral 
science. Prerequisites: Psychology 1302 or the equivalent, and PSY/PSCH 3305; or 
consent of instructor. Equivalent courses: PSY 4330NoneNone"
PSY 4335,History of Psychology,3,"Students are introduced to the development of 
psychology as a scientific discipline, beginning with a survey of ancient philosophical 
thought, and leading to the eventual combination of ideas and methods from physiology 
and philosophy. Current trends in contemporary psychological investigation are 
  
  
discussed in terms of persistent questions regarding, for instance, the mind/body 
question, nature vs. nurture, the correspondence between realities and understanding 
the nature of knowledge, and the place of humans in the universe. Prerequisites: 
Psychology 1302 or the equivalent; or consent of instructor. Equivalent courses: PSCH 
4335NoneNone"
PSY 5326,Assess Psychopath & Hum Prob,3,"Interviewing and other assessment 
procedures to arrive at clinical diagnosis and the understanding of a human life. 
Documentation and report writing are considered. Prerequisite: Psychology program 
graduate standing and/or permission of instructor. 
SCIENCE EDUCATION (SCED/SCER) COURSESPsychology program None"
SCED 3308,Foundations of Elementary Science I,3,"First course in a series of 
two in required science content sequence for preservice elementary and middle school 
teachers. Topics covered will include the following TEA science competencies: History  
& Nature of Science; Impact of Science; Concepts & Processes; Forces & Motion;  
Physical & chemical Properties; Energy & Interactions; Energy Transformation &  
Conservation; Structure & Function of Living Things; Reproduction & the Mechanisms of 
Heredity. Emphasis on problem-solving as a pedagogical tool with integration of 
manipulative-based explorations. For elementary education majors only. Offered fall.NoneBIO 3308 (through summer 2022), SCER 3308"
SCED 3409,Foundations of Elementary Science II,3,"Second course in a series of 
two in required science content sequence for preservice elementary and middle school 
teachers. Topics covered will include the following TEA science competencies: Lab 
Processes, Equipment & Safety; Students as Learners & Science Instruction;  
Science Assessment; Adaptions * Evolution; Organisms & the Environment; Structure & 
Function of Earth Systems; Cycles in Earth Systems; Energy in Weather & Climate; 
Solar System & the Universe. Emphasis on problem-solving as a pedagogical tool with 
integration of manipulative-based explorations. For elementary education majors only. 
Offered spring. Equivalent courses: BIO 3309 (through Summer 2022), SCER 3409NoneNone"
SCER 3308,Foundations of Elementary Science I,3,"First course in a series of 
two in required science content sequence for preservice elementary and middle school 
teachers. Topics covered will include the following TEA science competencies: History  
& Nature of Science; Impact of Science; Concepts & Processes; Forces & Motion;  
Physical & chemical Properties; Energy & Interactions; Energy Transformation &  
Conservation; Structure & Function of Living Things; Reproduction & the Mechanisms of 
Heredity. Emphasis on problem-solving as a pedagogical tool with integration of 
manipulative-based explorations. For elementary education majors only. Offered fall.NoneBIO 3308 (through summer 2022), SCED 3308"
SCER 3409,Foundations of Elementary Science II,3,"Second course in a series of 
two in required science content sequence for preservice elementary and middle school 
teachers. Topics covered will include the following TEA science competencies: Lab 
Processes, Equipment & Safety; Students as Learners & Science Instruction;  
Science Assessment; Adaptions * Evolution; Organisms & the Environment; Structure &  
Function of Earth Systems; Cycles in Earth Systems; Energy in Weather & Climate; 
Solar System & the Universe. Emphasis on problem-solving as a pedagogical tool with 
  
  
integration of manipulative-based explorations. For elementary education majors only. 
Offered spring. Equivalent courses: BIO 3309 (through Summer 2022), SCED 3409  
SOCIOLOGY (SOC) COURSESNoneNone"
SOC 2303,Introduction to Sociology,3,"A survey of the field of sociology. 
Introduction to basic terminology and fundamentals of sociology; and the application of 
sociological knowledge to problems in human societies.NoneNone"
SOC 2305,The Family,3,"Sociological analyses of the family as a 
social institution, its social-psychological processes, development, and cross-cultural 
variations.NoneNone"
SOC 2306,Readings and Research,0,"Selected readings and research projects to 
be offered as individual study to meet student’s needs. May be repeated for credit.NoneNone"
SOC 3301,Introduction to Social Research,3,"The nature of social research 
including research design, the preparation of data collection instruments, data analysis 
techniques, and research report writing. Emphasis will be placed on development of 
computer competencies in behavioral and social science research.NoneNone"
SOC 3308,Minority Groups,3,"The study of the processes and effects of social 
discrimination in the creation and maintenance of minority groups.NoneNone"
SOC 3309,The American Society,3,"A systematic study of current social 
institutions of the United States in terms of both structure and function as influenced by 
various aspects of our culture, including social changes. At times, a thematic approach 
may be employed with a detailed focus on one institution, such as education or religion.NoneNone"
SOC 3315,Introduction to Professional Social Work,3,"This introductory course 
will enable students to become familiar with the profession of Social Work and its 
avenues of practice. Students will examine how social services enhance the well-being 
of people and promote social and economic justice. The history of the Social Work 
profession and exposure to a variety of current professional social workers working in 
diverse agencies and milieus will be part of the overall course content.NoneNone"
SOC 4304,Criminology,3,"A study of the factors that contribute to crime, 
criminological theories, criminal types, research methods, types of crimes, and crime 
trends. This course is cross referenced with Criminal Justice 4304.NoneNone"
SOC 4305,Social Deviance,3,"The study of nonconformity to social norms. The 
causes of deviance and the role the deviant plays in society.NoneNone"
SOC 4309,Readings and Research,3,"Selected readings or research projects to be 
offered as individual study to meet student needs. May be repeated once for credit with 
departmental approval.NoneNone"
SOC 4310,Special Topics in Sociology,3,"Selected topics in Sociology. May be 
repeated for credit when the topic varies.NoneNone"
SOC 5303,Multicultural Society,3,"Analysis of the concepts of ""culture"" and ""social 
system"" as treated in sociological literature combined with the study of social behaviors 
of distinct culture groups in the United States.NoneNone"
SOC 5304,Readings and Research in Sociology,3,"A reading and research 
course for graduate students. May be repeated for credit with the approval of the 
department.NoneNone"
SOC 5305,Special Topics in Sociology,3,"Selected topics in the area of Sociology. 
May be repeated when topic varies.  
SPANISH (SPAN/SPN) COURSESNoneNone"
SPAN 1411,Beginning Spanish I,4,"This is an introductory course 
intended for students with little or no previous exposure to the Spanish language. Its 
main emphasis is to present essential vocabulary and grammar and to develop 
communicative and comprehension skills in listening, speaking, reading, and writing. 
The course includes an introduction Hispanic culture. Equivalent courses: SPAN 1401 
(through Summer 2014)NoneNone"
SPAN 1412,Beginning Spanish II,4,"This course is a continuation of 
Spanish 1411. It introduces new grammatical structures, idiomatic expressions, and 
topics which include new vocabulary. It continues to build the foundational skills of 
listening, speaking, reading, writing, and cultural awareness with emphasis on 
conversation, pronunciation, fluency, and vocabulary. Prerequisite SPAN 1411 or 
equivalent. Equivalent courses: SPAN 1402 (through Summer 2014)NoneNone"
SPAN 2311,Intermediate Spanish I,3,"For the non-native speaker of 
Spanish, Spanish 2311 is the continuation of Spanish 1411 and 1412. Native speakers 
should begin their study of Spanish with 2311. This course includes a review of 
grammatical patterns and development of speaking, listening, reading, and writing skills 
through exploring the many facets of Hispanic culture. Prerequisites: SPAN 1411 & 
1412. Equivalent courses: SPAN 2301 (through Summer 2014)NoneNone"
SPAN 2312,Intermediate Spanish II,3,"This course is a continuation 
of Spanish 2311. It provides additional study of grammar and Hispanic culture with 
emphasis on written composition and oral presentations.  NOTE: Those whose native 
language is Spanish, or those who have otherwise acquired a speaking knowledge of 
Spanish, should begin their study of Spanish with Spanish 2311. The course will meet 
the needs of those who have obtained a speaking knowledge of Spanish with little or no 
formal study. Successful completion of such a course will prepare the student to register 
for 2312. Prerequisites: SPAN 1411 & 1412 & 2311. Equivalent courses: SPAN 2302 
(through Summer 2014)NoneNone"
SPAN 3301,Advanced Spanish Grammar,3,"A comprehensive analysis of the 
major grammatical features of Spanish designed to increase student competence and 
command of written and spoken Spanish. Prerequisites: SPAN 1411 & 1412. Equivalent 
courses: SPN 3301 (through Summer 2022), SPNS 3301NoneNone"
SPAN 3302,Advanced Spanish Composition,3,"The main objective of this course 
is the development and practice of writing skills in order to foster the ability to write 
coherent and meaningful essays in Spanish. Prerequisites: SPAN 1411 & 1412. 
Equivalent courses: SPN 3302 (through Summer 2022), SPNS 3302NoneNone"
SPAN 3303,The Contemporary Spanish Novel,3,"A study of the Spanish novel of 
the 20th and 21st Centuries. Students read and discuss in oral and written form novels 
which represent the major literary movements and styles of their time. PrerequisiteNoneNone"
SPAN 3304,Introduction to Spanish Literature,3,"An introduction to Spanish 
literature, covering such areas as literary style, figurative language, literary genres, 
versification, aesthetics, and text analysis. Prerequisite SPAN 1411 & 1412. Equivalent 
courses: SPAN 2305 (through Summer 2018), SPN 3304 (through Summer 2022),NoneNone"
SPNS 3304,SPAN 3305 Modern Drama,3,"A study of Hispanic drama of the 19th and 20th 
centuries. Students read dramas representative of the period and discuss them in oral 
and written form. Prerequisite SPAN 1411 & 1412. Equivalent courses: SPN 3305 
(through Summer 2022), SPNS 3305NoneNone"
SPAN 3308,Studies in Spanish,3,"In-depth study of specific periods or genres of 
Hispanic literature and other areas related to Spanish language and culture. Typical 
topics include Mexican literature; history of the Spanish language; the Medieval period, 
the Golden Age, Modernism; Spanish-American literature, the Colonial period; Spanish 
of the Southwest. May be repeated for credit if topic varies. Prerequisite SPAN 1411 &  
1412. Equivalent courses: SPN 3308 (through Summer 2022), SPNS 3308NoneNone"
SPAN 3310,Spanish Literature I,3,"A survey of major Spanish authors and works 
from the 11th to the 17th centuries. Prerequisite: Spanish 2312 or consent of the 
instructor. Equivalent courses: SPN 3310 (through Summer 2022), SPNS 3310Spanish 2312 or consent of the None"
SPAN 3311,Spanish Literature II,3,"A survey of major Spanish authors and works 
from the 18th to the 20th centuries. Prerequisite: Spanish 2312 or consent of the 
instructor. Equivalent courses: SPN 3311 (through Summer 2022), SPNS 3311Spanish 2312 or consent of the None"
SPAN 3314,Culture and Civilization of Spain,3,"An overview of the development 
of Spanish culture from ancient times to the present, using the perspectives of history, 
art, and literature. Prerequisite SPAN 1411 & 1412. Equivalent courses: SPN 3314 
(through Summer 2022), SPNS 3314NoneNone"
SPAN 3316,Culture and Civilization of Spanish America,3,"An overview of the 
development of Spanish American culture from ancient times to the present, using 
perspectives of history, art, and literature. Prerequisite SPAN 1411 & 1412. Equivalent 
courses: SPN 3316 (through Summer 2022), SPNS 3316NoneNone"
SPAN 3318,The History of Spanish Art,3,"This course examines the great periods 
of Spanish art with its characteristic aesthetics, great masters and principal 
architectural, sculptural, and pictorial works. This course begins with art of Paleolithic 
period and ends with two of the great painters of the twentieth century, Picasso and 
Dali. Special attention will be given to Moorish art as well as the Romanesque, Gothic 
and Baroque periods. Prerequisite SPAN 1411 & 1412. Equivalent courses: SPN 3318 
(through Summer 2022), SPNS 3318NoneNone"
SPAN 3320,Hispanic Literature in Translation,3,"This course examines 
masterpieces of Hispanic literature in English translation. The works, representing the 
  
  
best authors of Latin America and Spain, will be chosen from various genres and 
periods thereby presenting a broad overview of Hispanic culture as reflected in 
literature. Meets multicultural requirement for noncertification programs. PrerequisiteNoneNone"
SPN 3320,SPAN 4301 Special Topics in Spanish,3,"Topics include specific areas of studies 
in Spanish and will be announced in the curricular schedule for the semester in which 
they are offered. May be repeated for credit when topic varies. Prerequisites: SPAN 
1411, 1412, 3302 or instructor permission. Equivalent courses: SPN 4301NoneNone"
SPAN 4302,Spanish Golden Age Literature,3,"A survey of the literary 
masterworks of the Spanish Golden Age. The students will read and interpret 
representative texts from the various genres in order to gain a more complete 
understanding of and appreciation for the literature of the Golden Age. Prerequisite:NoneNone"
SPNS 4302,SPAN 4304 The Spanish American Novel,3,"A study of the Spanish American 
novel from its origins to present. Students read novels representative of literary 
movements of the period and discuss and evaluate them in class. Prerequisite SPAN  
1411 & 1412. Equivalent courses: SPN 4303 (through Summer 2021), SPN 4304 
(through Summer 2022), SPNS 4304NoneNone"
SPAN 4310,Spanish American Literature I,3,"A survey of major Spanish American 
authors and works from Pre-Colonial times to XVIII century. Prerequisite:  
Spanish 3302 or consent of the instructor. Equivalent courses: SPN 4310 (through 
Summer 2022), SPNS 4310 None"
SPAN 4311,Spanish American Literature II,3,"A survey of major Spanish  
American authors and works from XIX century to the present. Prerequisite: Spanish  
3302 or consent of the instructor. Equivalent courses: SPN 4311 (through Summer 
2022), SPNS 4311Spanish  None"
SPAN 4312,Teaching Spanish,3,"A study of methods and materials used in 
teaching Spanish from Grades K - 12. The course presents ideas and techniques for 
teaching grammar, composition, literature, and culture. Prerequisite: Spanish 2312 or 
consent of the instructor. Equivalent courses: SPN 4312 (through Summer 2022),Spanish 2312 or None"
SPNS 4312,SPAN 4315 Introduction to Translation I,3,"Part one of introductory course in 
Spanish/English translation covering both theory and practice of translation.  
Prerequisite: SPAN 1411, 1412, 2311, 2312. Equivalent courses: SPN 4315 (through 
Summer 2022), SPNS 4315SPAN 1411, 1412, 2311, 2312. Equivalent courses: SPN 4315 (through None"
SPAN 4316,Introduction to Translation II,3,"Part two of introductory course in 
Spanish/English translation covering both theory and practice of translation.  
Prerequisites: SPAN 1411, 1412, 2311, 2312 and 4315. Equivalent courses: SPN 4316 
(through Summer 2022), SPNS 4316NoneNone"
SPAN 4327,Readings and Research in Spanish,3,"Directed studies on specific 
topics in Spanish language, Spanish literature, and Spanish American literature. May be 
repeated for credit when the topic varies. Prerequisite: SPN 3302. Equivalent courses:SPN 3302. Equivalent courses:None"
SPNS 4327,SPN 3301 Advanced Spanish Grammar,3,"A comprehensive analysis of the major 
grammatical features of Spanish designed to increase student competence and 
command of written and spoken Spanish. Prerequisite SPAN 1411 & 1412. Equivalent 
courses: SPN 3301 (through Summer 2022), SPAN 3301NoneNone"
SPN 3302,Advanced Spanish Composition,3,"The main objective of this course is 
the development and practice of writing skills in order to foster the ability to write 
coherent and meaningful essays in Spanish. Prerequisite SPAN 1411 & 1412.NoneSPN 3302 (through Summer 2022), SPAN 3302"
SPN 3303,The Contemporary Spanish Novel,3,"A study of the Spanish novel of 
the 20th and 21st Centuries. Students read and discuss in oral and written form novels 
which represent the major literary movements and styles of their time. PrerequisiteNoneNone"
SPN 3304,Introduction to Spanish Literature,3,"An introduction to Spanish 
literature, covering such areas as literary style, figurative language, literary genres, 
versification, aesthetics, and text analysis. Prerequisite SPAN 1411 & 1412. Equivalent 
courses: SPAN 2305 (through Summer 2018), SPN 3304 (through Summer 2022),NoneNone"
SPAN 3304,SPN 3305 Modern Drama,3,"A study of Hispanic drama of the 19th and 20th 
centuries. Students read dramas representative of the period and discuss them in oral 
and written form. Prerequisite SPAN 1411 & 1412. Equivalent courses: SPN 3305 
(through Summer 2022), SPAN 3305NoneNone"
SPN 3308,Studies in Spanish,3,"In-depth study of specific periods or genres of 
Hispanic literature and other areas related to Spanish language and culture. Typical 
topics include Mexican literature; history of the Spanish language; the Medieval period, 
the Golden Age, Modernism; Spanish-American literature, the Colonial period; Spanish 
of the Southwest. May be repeated for credit if topic varies. Prerequisite SPAN 1411 & 
1412. Equivalent courses: SPN 3308 (through Summer 2022), SPAN 3308NoneNone"
SPN 3310,Spanish Literature I,3,"A survey of major Spanish authors and works 
from the 11th to the 17th centuries. Prerequisite: Spanish 2312 or consent of the 
instructor. Equivalent courses: SPN 3310 (through Summer 2022), SPAN 3310Spanish 2312 or consent of the None"
SPN 3311,Spanish Literature II,3,"A survey of major Spanish authors and works 
from the 18th to the 20th centuries. Prerequisite: Spanish 2312 or consent of the 
instructor. Equivalent courses: SPN 3311 (through Summer 2022), SPAN 3311Spanish 2312 or consent of the None"
SPN 3314,Culture and Civilization of Spain,3,"An overview of the development of 
Spanish culture from ancient times to the present, using the perspectives of history, art, 
and literature. Prerequisite SPAN 1411 & 1412. Equivalent courses: SPN 3314 (through 
Summer 2022), SPAN 3314NoneNone"
SPN 3316,Culture and Civilization of Spanish America,3,"An overview of the 
development of Spanish American culture from ancient times to the present, using 
perspectives of history, art, and literature. Prerequisite SPAN 1411 & 1412. Equivalent 
courses: SPN 3316 (through Summer 2022), SPAN 3316NoneNone"
SPN 3318,The History of Spanish Art,3,"This course examines the great periods 
of Spanish art with its characteristic aesthetics, great masters and principal 
architectural, sculptural, and pictorial works. This course begins with the rock art of  
Paleolithic period and ends with two of the great painters of the twentieth century, 
Picasso and Dali. Special attention will be given to Moorish art as well as the 
Romanesque, Gothic and Baroque periods. Prerequisite SPAN 1411 & 1412.NoneSPN 3318 (through Summer 2022), SPAN 3318"
SPN 3320,Hispanic Literature in Translation,3,"This course examines 
masterpieces of Hispanic literature in English translation. The works, representing the 
best authors of Latin America and Spain, will be chosen from various genres and 
periods thereby presenting a broad overview of Hispanic culture as reflected in 
literature. Meets multicultural requirement for non-certification programs. PrerequisiteNoneNone"
SPN 4301,Special Topics in Spanish,3,"Topics include specific areas of studies in 
Spanish and will be announced in the curricular schedule for the semester in which they 
are offered. May be repeated for credit when topic varies. Prerequisites: SPAN 1411, 
1412. SPN 3302 or instructor permission. Equivalent courses: SPAN 4301NoneNone"
SPN 4302,Spanish Golden Age Literature,3,"A survey of the literary masterworks 
of the Spanish Golden Age. The students will read and interpret representative texts 
from the various genres in order to gain a more complete understanding of and 
appreciation for the literature of the Golden Age. Prerequisite: SPN 3302. Equivalent 
courses: SPN 4302 (through Summer 2022), SPAN 4302SPN 3302. Equivalent None"
SPN 4304,The Spanish American Novel,3,"A study of the Spanish American novel 
from its origins to present. Students read novels representative of literary movements of 
the period and discuss and evaluate them in class. Prerequisite SPAN  
1411 & 1412 Equivalent courses: SPN 4303 (through Summer 2021), SPN 4304 
(through Summer 2022), SPAN 4304NoneNone"
SPN 4310,Reading in Spanish American Literature I,3,"A survey of major 
Spanish American authors and works from Pre-Colonial times to XVIII century.  
Prerequisite: SPN 3302 or consent of the instructor. Equivalent courses: SPN 4310 
(through Summer 2022), SPAN 4310SPN 3302 or consent of the instructor. Equivalent courses: SPN 4310 None"
SPN 4311,Spanish American Literature II,3,"A survey of major Spanish American 
authors and works from the XIX century to the present. Prerequisite: SPN 3302 or 
consent of the instructor. Equivalent courses: SPN 4311 (through Summer 2022),SPN 3302 or None"
SPAN 4311,SPN 4312 Teaching Spanish,3,"A study of methods and materials used in teaching 
Spanish from Grades K – 12. The course presents ideas and techniques for teaching 
grammar, composition, literature, and culture. Prerequisite: Spanish 2312 or consent of 
the instructor. Equivalent courses: SPN 4312 (through Summer 2022), SPAN 4312Spanish 2312 or consent of None"
SPN 4315,Introduction to Translation I,3,"Part one of introductory course in 
Spanish/English translation covering both theory and practice of translation.  
Prerequisite: SPAN 1411, 1412, 2311, 2312. Equivalent courses: SPN 4315 (through 
Summer 2022), SPAN 4315SPAN 1411, 1412, 2311, 2312. Equivalent courses: SPN 4315 (through None"
SPN 4316,Introduction to Translation II,3,"Part two of introductory course in 
Spanish/English translation covering both theory and practice of translation.  
Prerequisites: SPAN 1411, 1412, 2311, 2312 and SPN 4315. Equivalent courses: SPN 
4316 (through Summer 2022), SPAN 4316NoneNone"
SPN 4327,Readings and Research in Spanish,3,"Directed studies on specific 
topics in Spanish language, Spanish literature, and Spanish American literature. May be 
repeated for credit when the topic varies. Prerequisite: SPN 3302. Equivalent courses:SPN 3302. Equivalent courses:None"
STAT 5412,Biostatistical Analysis Theory,3,"An introduction to statistical 
concepts and models applied to agricultural and biological systems. The course 
introduces the scientific method, inferential theory, data types, experiment design, 
descriptive statistics, the normal distribution, and null hypothesis significance testing 
(NHST) for these scenarios; one-sample, two-independent-sample, two paired  sample, 
multi-sample 1-way (ANOVA), multiple comparisons, factorial and nested ANIVA, 
multivariate ANOVA, data transformations, linear regression, and correlation, multiple 
regression and correlation, polynomial regression, goodness of fit, contingency tables, 
and testing for randomness. Emphasis is on theory and hand-calculations. Offered fall.NoneNRM 5412 (through Summer 2022)"
STAT 5413,Biostatistical Analysis Application in R and SPSS,2,"An advanced 
course in statistical concepts and models applied to agricultural and biological systems. 
Emphasis will be placed on data analysis and interpretation using computer statistical 
applications. The course applies all null hypotheses significance testing (NHST) 
procedures taught in NRM 5412, first in Program SPSS, then in Program R after the 
thorough overview of R programming. NHST theory for these advanced scenarios will 
also be introduced and applied in R; Generalized Linear Models (GLMs) including 
Poisson regression, dichotomous variables, binomial distribution, and proportion testing 
and logistic regression: Generalized Linear Mixed Models (GLMMs); and circular 
distributions. Equivalent courses: NRM 5413 (through Summer 2022)  
SUSTAINABLE RANCH MANAGEMENT (RCH) COURSESNoneNone"
RCH 1301,Animal Husbandry I,2,"A hands-on introductory course in applied animal 
husbandry that covers the basics of healthy and sustainable management of cattle, 
sheep, goats, and horses.NoneNone"
RCH 2101,Ranch Management Skills,0,"This course covers basic skills necessary 
for successful ranch management, including communication, observation, record 
keeping, and basic implementation of ranch improvements. May be repeated for credit.NoneNone"
RCH 3301,Sustainability in Agriculture,2,"This course provides an in-depth look at 
environmental, social, and economic sustainability on a global to local scale. Emphasis 
will be placed on how ranchers and land managers can provide for long-term 
sustainability through planning and implementation of sustainable practices.NoneNone"
RCH 3302,The Outdoor Hospitality Industry,2,"An overview of the outdoor 
hospitality industry including ecotourism and hunting. The course will cover all aspects 
from guiding and interpretation to providing housing and meals as well as business 
analysis of cost benefit for providing different services within the framework of a ranch 
business and a stand-alone business.NoneNone"
RCH 4101,Advanced Ranch Management Skills,0,"This course covers advanced 
skills necessary for successful ranch management, including communication, landscape 
level planning, long-term sustainability planning, and implementation of ranch 
improvements. May be repeated for credit.NoneNone"
RCH 4301,Ranch Ecosystem Management,2,"This course covers ranch 
management through an ecosystem approach, with an emphasis on sustainable 
management of the entire system including abiotic factors such as soil and water; biotic 
factors such as plants, livestock, and wildlife, and social factors such as job satisfaction 
and economic benefit.NoneNone"
RCH 4302,Ranch Maps & Mapping,2,"This course gives an overview of tools 
available for mapping a ranch to inform decision-making and maintaining records of 
capital equipment and range improvements. Emphasis will be placed on open source 
mapping solutions and mobile platforms.NoneNone"
THEA 1112,Musical Theatre Performance,0,"Theatrical instruction in the 
preparation and performance music of the musical theatre idiom. Performances may be 
staged or sung in a concert setting, depending on the repertoire for the given semester.NoneNone"
THEA 1120,Theatre Practicum I,0,"Practical course designed for 
freshman students who do acceptable work in the dramatic productions of the 
department.NoneNone"
THEA 1121,Theatre Practicum II,0,"Practical course designed for 
freshman students who do acceptable work in the dramatic productions of the 
department.NoneNone"
THEA 1310,Introduction to the Theatre,3,"A survey of the elements 
of theatre and how they were formed. What makes theatre? Where has it come from 
and what is the future? Equivalent courses: THEA 1302 (through Summer 2014)NoneNone"
THEA 1322,Stage Movement,1,"Examination and practical 
application of the styles of movement for the performing artist. Activities and exercises 
for the performing artist. Activities and exercises to improve posture, agility, vision, 
  
  
endurance and personal awareness. Equivalent courses: THEA 1352 (through Summer 
2016)NoneNone"
THEA 1351,Acting I,2,"A practical laboratory of the principles and 
technique of acting for the stage. Equivalent courses: THEA 1301 (through Summer 
2014)NoneNone"
THEA 1352,Acting II,2,"Study and practice of intermediate and advanced 
techniques used by actors in the development of good stage habits character 
development. Prerequisite: THEA 1351 or instructor permissionTHEA 1351 or instructor permissionNone"
THEA 1372,Costume Construction,2,"A beginning overview of the 
vocabulary and basic sewing methods of theatrical costuming.NoneNone"
THEA 2112,Musical Theatre Performance,0,"Theatrical instruction in the 
preparation and performance music of the musical theatre idiom. Performances may be 
staged or sung in a concert setting, depending on the repertoire for the given semester. 
Prerequisite: Students must be able to accurately match pitch and sign confidently 
alone or with a group. Placement auditions may be held at the beginning of the 
semester.Students must be able to accurately match pitch and sign confidently None"
THEA 2120,Theatre Practicum III,0,"Practical course designed for 
sophomore students who do acceptable work in the dramatic productions of the 
department.NoneNone"
THEA 2121,Theatre Practicum IV,0,"Practical course designed for 
sophomore students who do acceptable work in the dramatic productions of the 
department.NoneNone"
THEA 2305,Topics in Theatre,3,"A course dealing with topics in the study of 
theatre, such as ""Women in Theatre,"" ""Introduction to Design,"" and ""Stage 
Management,"" etc. May be repeated when the topics vary.NoneNone"
THEA 2307,Stage Combat,1,"The practical application of the techniques used in 
the choreography of stage combat, including unarmed combat techniques and various 
style of weaponry.NoneNone"
