code,title,credits,description
MUS 3131,Percussion Techniques,1,"One hour techniques courses in percussion. Rehearsal 
objectives, instrumental techniques and materials specific to 

beginning band and orchestra; rehearsal management and 
organization; visual and aural diagnostic skills for teaching 
performance fundamentals."
MUS 3141,Strings Techniques,1,"One hour techniques courses in strings. Rehearsal 
objectives, instrumental techniques and materials specific to 
beginning band and orchestra; rehearsal management and 
organization; visual and aural diagnostic skills for teaching 
performance fundamentals."
MUS 3151,Woodwinds Techniques,1,"One hour techniques courses in woodwinds. Rehearsal 
objectives, instrumental techniques and materials specific to 
beginning band and orchestra; rehearsal management and 
organization; visual and aural diagnostic skills for teaching 
performance fundamentals."
MUS 3312,Choral Conducting,2,"Conducting gestures, score analysis, rehearsal procedures 
for choirs, and development of choral ensembles. 
(Prerequisite: MUS 1124)"
MUS 3322,Instrumental Conducting,2,"Specific conducting techniques, rehearsal and performance 
procedures, and development of musical interpretation. 
Emphasis will be placed upon instrumental music. 
(Prerequisite: MUS 1124)"
MUS 3331,Music Seminar,1,"The seminar shall bring to the campus eminent persons 
with experience in different phases of music. They shall 
function as resource persons whose experience and 
insights provide exposure for prospective Music majors. 
(Maximum of three music seminars may be counted toward 
graduation.) Grading will be on a Credit/No Credit basis."
MUS 3332,Song Writing,2,"Introduction to song writing. Emphasis will be placed on praise 
and worship and contemporary Christian songs. (Prerequisite: 
Student must have completed all Music Theory requirements)"
MUS 3333,Church Music History,3,"A survey of music from the Old Testament period to the 
twentieth-century Pentecostal movement. Emphasis will 
be placed on the analysis of trends in church music history 
through means of musical literature and listening examples. 
Special correlation between music trends and concurrent 
theological movements will be examined."
MUS 3342,Choral Arranging,2,"Study of vocal ranges and techniques for writing 
arrangements for choral groups and smaller vocal 
ensembles. (Prerequisite: MUS 2224)"
MUS 3352,Form and Analysis,2,"Study of formal and harmonic structure of various musical 
styles. Analysis of varied vocal and instrumental works. 
(Prerequisite: MUS 2224)"
MUS 3373,Music History I,3,"A study of the historical development of musical forms 
and styles up to and including the Baroque period. 
Emphasis will be placed on analysis of specific genres, 
common trends in musical styles, and listening examples. 
(Prerequisite: MUS 2224)"
MUS 3383,Music History II,3,"A study of the historical development of musical forms and 
styles from the Baroque to the present. American music 
and ethnomusicological topics will also be discussed. 
Emphasis will be placed on analysis of specific genres, 
common trends in musical styles, and listening examples. 
(Prerequisite: MUS 2224)"
MUS 4123,Worship Leadership,3,"Practical applications for worship leading, development of 
the worship team, use of modern praise/worship songs, and 
integration of them into the worship service of the church. 
(Prerequisite: BIB 3233)"
MUS 4143,Principles and Practices of Music Ministry,3,"An examination of the principles, development and 
administration of a church music program including staff 
relationships, management and leadership, recruitment and 
training of musicians, choral/instrumental literature, musical 
productions and budget preparation."
MUS 4154,Instrumental Literacy and Pedagogy,4,"A study and survey of instrumental literature from all 
periods of music history appropriate for secondary school 
bands and instrumental performers. Examines appropriate 
techniques for managing, maintaining and caring for an 
instrumental music program with emphasis placed upon 
pedagogical material for brass, woodwind, strings and 
percussion, selection of instruments, uniforms, testing and 
rehearsal procedures."
MUS 4164,Piano Literacy and Pedagogy,4,"A survey of keyboard literature from all periods of music 
history. Examines and evaluates methods and materials 
designed for elementary and intermediate level students. 
Explores issues related to the piano teaching profession. 
Studio policy and management. Class demonstrations and 
studio observations."
MUS 4174,Vocal Literacy and Pedagogy,4,"A survey of vocal literature from 1600 to the present. 
Examines appropriate musical examples for each natural 
voice part from art song literature. Concepts and techniques 
for the teaching of singing which includes respiration, 
phonation, resonance, diction (an introduction to the IPA 
with special emphasis on  English, Italian, German and 
French) and articulation. Class demonstrations and studio 
observations."
MUS 4183,Jazz Theory,3,"Basic musical concepts relating to jazz scales, harmonies, 
and styles. Ear-training of the melodic, harmonic, and 
rhythmic materials that are idiomatic to jazz. Includes the 
dictation and transcription of jazz melodies, rhythms, and 
chord progressions. (Prerequisite: Applicable MAP courses 
[2000, 2100, 2200], MUS 2224)"
MUS 4212,Jazz Arranging,2,"Arranging in the jazz and commercial idioms with emphasis 
on the large ensemble. Transcriptions for various jazz 
ensembles. Study of scores for specific techniques and 
writing arrangements for jazz ensembles. (Prerequisite:"
MUS 4223,Jazz History,3,"A chronological survey of the major styles and artists of 
jazz, from its African and European roots, its acculturation 
in the New World to the present. Development of intelligent 
listening habits with regard to standard small and large 
ensemble repertoire. (Prerequisite: MUS 2224, MUS 4183)"
MUS 4312,Instrumental Arranging,2,"Basic ranges and transpositions of instruments. 
Transcriptions for various instrumental combinations and 
small orchestras. Study of scores for specific instrumental 
techniques, and writing arrangements for various 
ensembles. (Prerequisites: MUS 2224,  MUS 3322)"
MUS 4493,Music Internship,3,"The student is assigned to a qualified mentor, and actively 
participates in a supervised music ministry program. 
(Prerequisites: All Music Theory requirements met; all 
Conducting requirements met; MUS 3113, MUS 4143)
PASTORAL MINISTRIES"
PMN 3213,Ministerial Ethics,3,"This course addresses ethical foundations provided in 
Scripture and the cultural challenges confronted by today’s 
ministry leader. The student will be taught the biblical basis 
for ethical decision-making and learn to address the core 
challenges to such a life presented by modern culture. 
Special emphasis will be given to developing the student’s 
personal integrity and explore the strategies needed to lead 
a community of believers in biblical response and ethical 
decision-making. Assignments will involve the student in the 
type of discussions faced by ministers today and provide 
students with a foundational process for engaging the new 
challenges that will arise in the future."
PMN 3363,Biblical Preaching Laboratory,3,"A basic course in sermon delivery. Special attention is given 
to the variety of sermons that can be delivered utilizing 
an expository philosophy including evangelistic messages 
and first person narratives. A creative team format will be 
applied to produce contemporary sermons that incorporate 
the effective use of multimedia, video and drama. 
(Prerequisite: CMN 3333)"
PMN 3413,Introduction to Rural Ministry,3,"This is a specialized study in rural ministry within the United 
States of America. The course is designed to challenge 
students with real-world problems faced by rural ministers 
as well as present the unique opportunities and challenges 
faced in rural churches and communities. The primary focus 
of this course is to help the student discover and effectively 
minister within the rural culture and embrace methods that 
will strengthen ministry to rural churches."
PMN 4413,Pastoral Leadership,3,"A study of the varied responsibilities and duties of 
pastoral ministry. Practical concerns such as administrative 
responsibilities, pastoral care, ceremonies, legal matters, 
ethical issues, interpersonal skills in ministry, the business 
meeting, and denominational responsibilities and 
relationships are addressed."
PED 1161,"Volleyball 
PED 1171 Fitness Walking 
PED 1181 Archery 
PED 1211 Soccer
PED 1311 Flag Football 
PED 1411 Physical Activity
PED 1511 Self Defense
PED 1911 Cheerleading 
PED 2211 Jogging 
PED 2221 Weight Training 
PED 2241 Softball 
PED 2261 Intermediate Volleyball 
PED  2271 Intermediate Physical Conditioning 
PED 2281 Aerobics 
PED 2112 Personal and Community Health",2,"An examination of personal, physical, and emotional health 
in the context of the community health, the nation’s health, 
health care delivery and environmental health and safety."
PED 2113,Introduction to Kinesiology,3,"The course provides a broad spectrum of the academic 
discipline of kinesiology. Fundamental concepts and mean-
ing of movement/physical activity will be explored. Current 
issues and career options within kinesiology are presented."
PED 2123,Coaching Theory,3,"A study of the principles of coaching with an emphasis on 
organization, coaching strategies, behavioral management, 
philosophy, planning and the unique responsibilities of 
coaching."
PED 2213,Team Sport Skills,3,"This course provides the opportunity to develop knowl-
edge, skills, rules, tactics and strategies in teaching team 
sport skills. Emphasis is placed on methodology of teaching 
these concepts in the K-12 school setting. (This course satis-
fies general activity course requirement.)"
PED 2223,Individual and Dual Sport Skills,3,"This course provides the opportunity to develop knowl-
edge, skills, rules, tactics, and strategies for individual and 
dual sport skills and games. Emphasis is placed on  
methodology of teaching these concepts in the K-12 
school setting. (This course satisfies general activity course 
requirement.)"
PED 2232,Wellness and Lifestyle,2,"A comprehensive review of principles relating to cardio-
vascular fitness, exercise, diet, and the development of a 
healthy lifestyle. The course will be a combination of class-
room lecture and physical activity. Among the topics to be 
discussed are dietary contributions to wellness and fitness, 
aerobic training principles, exercise and weight control, and 
life sports. This course includes a life sports lab with the 
student choosing from options such as: archery, tennis, jog-
ging, fitness walking, cycling, and bowling."
PED 2301,First Aid,1,"An introduction and study of basic first aid principles and 
techniques. The life support procedure of cardiopulmonary 
resuscitation (CPR) will be reviewed and practiced. This 
course will provide experience helpful in response to emer-
gency situations."
PED 2413,Theory of Coaching Soccer,3,"This course will provide students the knowledge of the fun-
damentals, theory, principles, philosophy, techniques, and 
strategies of soccer for the elementary, secondary, and col-
legiate levels. Communication and motivational skills will be 
presented. (Prerequisites: PED 2123 and sophomore status)"
PED 2423,Theory of Coaching Baseball and Softball,3,"This course will provide students knowledge of the fun-
damentals, theory, principles, philosophy, techniques, and 
strategies of coaching baseball and softball for the elemen-
tary, secondary, and collegiate levels. Communication and 
motivational skills will be presented. (Prerequisites: PED 
2123 and sophomore status)"
PED 2433,Theory of Coaching Football,3,"This course will include coaching fundamental skills, tech-
niques, and methods applicable to coaching football. 
Included will be offensive, defensive and special team strat-
egies and basic formations. Communication and motiva-
tional skills will be presented. (Prerequisites: PED 2123 and 
sophomore status)"
PED 2443,Theory of Coaching Basketball,3,"This course will provide students the knowledge of the 
theory, principles, philosophy, techniques, and strategies of 
basketball at elementary, secondary, and collegiate levels. 
Communication and motivational skills will be presented. 
(Prerequisite: PED 2123 and sophomore status)"
PED 3000,Varsity Athletics,1,"For those students participating in recognized varsity level, 
intercollegiate sports, it is possible to receive the equivalent 
of one semester of physical education credit per semester 
of participation. Involvement and requirements for indi-
vidual and team sports established by the University will be 
administered by the athletic director."
PED 3143,Nutrition for Fitness and Sport,3,"A study of nutritional considerations and implications for 
individuals active in physical fitness and sporting activities."
PED 3153,Care and Prevention of Athletic Injuries,3,"An overview of athletic training including the care and pre-
vention, management, and rehabilitation of athletic injury."
PED 3163,Motor Development and Learning,3,"This course will provide a basic overview of the processes 
and mechanisms underlying the development of motor 
skills. Topics such as developmental motor patterns, cogni-
tive, emotional, and physiological development, and fun-
damental motor pattern analysis for proper development 
over the lifespan will be included. (Prerequisite: PED 3133 or 
taken concurrently)"
PED 3173,Management in Health and Sport,3,"Principles of organization and implementation of policies 
and procedures relating to the management of  
health/fitness and sport related programs."
PED 4113,Tests and Measurements,3,"Application of measurements in health fitness and sports 
settings, including tests of strength, physical fitness, sports 
skills, and progress."
PED 4123,Adapted Physical Activity,3,"An introductory survey course in adapting physical activity 
for individuals with physical limitations. History, legal impli-
cations, assessment, programming, and adapting instruction 
will be discussed.
PSYCHOLOGY"
PSY 1113,Psychology of Selfhood and the Christian Faith,3,"This course is to integrate psychological and clear biblical 
instruction in order to: identify and understand the nature 
of one’s quest for significance; recognize and challenge 
inadequate answers; apply sound biblical and psychological 
solutions to one’s search for significance."
PSY 1153,Introduction to Psychology,3,"An introduction to the basic procedures in the study of 
behavior and the elementary principles of conditioning, 
motivation, emotion, personality, sensation, perception, 
abnormal psychology, and social dynamics."
PSY 2323,Developmental Psychology,3,"This course is a foundational study of the life span from 
conception to death taking into account bio-psycho-social 
and spiritual influences on human development. Special 
attention will be given to guidance toward responsible 
behavior and control from a Judeo-Christian perspective."
PSY 2423,Cultural Issues in the Helping Professions,3,"This course provides a psychological study, with a Christian 
perspective, of culturally and religiously diverse populations 
with an emphasis on various issues relevant to particular 
types of intervention. This subject is relevant to students 
who might work in a variety ocultural and religious areas. 
(Same as SWK 2423)"
PSY 2513,"Counseling Methods in Chemical Dependency 
and Other Addictions",3,"A course in counseling methods and techniques with the 
substance abusing and/or addictive client. Individual, fam-
ily and group processes and interventions are explored 
in rehabilitation and recovery programs such as criminal 
justice agencies, therapeutic communities, and various 
faith-based community addictions services. Current models 
of prevention and intervention are studied as well as the 
12-step recovery approach. One area of focus includes the 
special skills and techniques utilized with the Alcohol and 
Other Drug (AOD) client, incorporating the 12 core functions 
of an addiction counselor, i.e., screening, intake, assess-
ment, treatment planning, case management, counseling, 
crisis intervention, client education, referral, report and 
record keeping, and consultation. (Same as COU 2513)"
PSY 2533,Pharmacology of Addiction,3,"This course examines the psychological, physiological, and 
sociological effects of mood altering substances and behav-
iors and their implications for the addiction process, includ-
ing signs and symptoms of addictive behavior and phases 
of relapse. There is an emphasis on pharmacological effects 
of tolerance, dependency/withdrawal, cross addiction, and 
drug interaction. HIV, AIDS, STDS, and addiction related 
pathology are also covered. (Same as COU 2533)"
PSY 3111,Practicum in Substance Abuse Counseling I,1,"This course focuses on practical, general workplace train-
ing supported by an individualized learning plan devel-
oped by the employer, University, and student. This course 
fulfills 100 of the required 300 hours practicum for LCDC. 
(Prerequisite: COU 2123, COU 2223, COU 2513, COU 2523,"
PSY 3121,Practicum in Substance Abuse Counseling II,1,"This course focuses on practical, general workplace train-
ing supported by an individualized learning plan devel-
oped by the employer, University, and student. This course 
fulfills 100 of the required 300 hours practicum for LCDC. 
(Prerequisite: COU 2123, COU 2223, COU 2513, COU 2523,"
PSY 3131,Practicum in Substance Abuse Counseling III,1,"This course focuses on practical, general workplace train-
ing supported by an individualized learning plan devel-
oped by the employer, University, and student. This course 
fulfills 100 of the required 300 hours practicum for LCDC. 
(Prerequisite: COU 2123, COU 2223, COU 2513, COU 2523,"
PSY 3313,Abnormal Psychology,3,"A study of theoretical approaches, etiology, development, 
symptomatology, classification and treatment of abnormal 
behaviors. Epidemiological variables and research con-
tributions are reviewed in relation to the occurrence and 
treatment of problematic behaviors and mental disorders. 
Students also learn how to utilize the professionally accept-
ed diagnostic classification system. (Prerequisite: PSY 1153)"
PSY 3323,Statistics in the Behavioral Sciences,3,"This course is a study of organizing and interpreting 
psychological and behavioral science research data. 
It includes a survey of statistical description, including 
measure of central tendency, dispersion, and correlation. 
Basic research principles and methods of research are 
studied. (Same as SWK 3323)"
PSY 3331,Counseling Seminar,1,"The University provides a counseling psychology seminar 
as part of an annual continuing educational conference for 
pastoral and professional counselors. The two day confer-
ence features a key note speaker, workshops, discussion 
and process groups and significant opportunities for stu-
dent seminar participants to interface with professionals in 
the field. The conference convenes on campus and may be 
taken for one hour of academic course credit."
PSY 3333,Theories of Personality,3,"An introductory study of some of the major approaches, 
methods, and findings in the field of personality. It rep-
resents an overview of the basic theories, strategies, 
issues and conclusions in the psychology of personality. 
(Prerequisite: PSY 1153)"
PSY 3443,Crisis Intervention and Management,3,"This course is a study of crisis intervention and manage-
ment with a Christian perspective. This course reviews 
theoretical models of crisis development in a variety of set-
tings. Students will develop an understanding of interven-
tion and management techniques demonstrating a compe-
tency in crisis intervention skills. Special emphasis is given 
to suicide, family crisis, and major catastrophes. (Same as"
PSY 3453,Social Psychology,3,"An introduction to the psychological study of social behav-
ior to include an exploration of social cognition, influence, 

change, group structure and interpersonal processes. 
Social interaction and interpersonal communication vari-
ables are explored."
PSY 3463,Theories and Principles of Learning,3,"Basic theories and processes of learning and conditioning 
in humans and animals are studied. These include classical 
and operant conditioning as well as social and cognitive 
approaches. Selected behavior management techniques 
and their applications are reviewed."
PSY 4113,History and Systems of Psychology,3,"A study of evolution of thought in psychology from its 
inception as an experimental science to significant systems, 
issues, and experiments of theories of today."
PSY 4123,Sports Psychology,3,"This course examines psychological theories and research 
related to sport and exercise behavior. The course is designed 
to introduce students to the field of sport and exercise 
psychology by providing a broad overview of the major topics 
in the area. (Prerequisites: PSY 1153, Junior standing or above, 
and formal acceptance to Kinesiology program.)"
PSY 4213,Introduction to Clinical Psychology,3,"This course provides a survey of historical foundations, ethi-
cal principles, basic assessment methods including practical 
interviewing and schools of counseling and psychotherapy 
related to clinical psychology. An orientation to the field and 
requirements for professional practice is provided."
PSY 4313,Behavioral Science Research,3,"A study of the various research methods in the behavioral 
sciences. Emphasis is on the techniques used as well as 
the process and ethics of research. Topics investigated 
include: sampling, hypothesis development and testing, and 
research design. (Prerequisite: PSY 2413. Same as COU 
4313, SWK 4313)"
PSY 4333,"Introduction to Psychological Tests and 
Measurements",3,"Surveys a variety of psychological assessment techniques 
typically used in psychological evaluation and assessment. 
Some attention is given to test construction and measures 
of reliability and validity. The ethics involved in psychologi-
cal testing is also considered. The course of study is limited 
to counseling and psychology majors. (Prerequisite: PSY 
1153)"
PSY 4343,Introduction to Biopsychology,3,"An introductory study of the nervous system which includes 
the relationship to bodily function and behavior. Specific 
topics studied include sensory and motor function, percep-
tion, cognition, motivation, emotion, learning and memory. 
Various neurological disorders as well as aspects of their 
assessment and treatment are reviewed. (Prerequisites: BIO 
1113 [preferred], PSY 1153)"
PSY 4433,Psychology of Religion,3,"A course designed to guide the student in thinking psycho-
logically, from the perspective of evangelical Christianity, 
about religious phenomena. The assumptions and meth-
ods in psychological approaches to the study of religious 
beliefs, experiences, and behaviors are also examined 
as they relate to integration of psychology and theology. 
Included is a review of research findings as constructs are 
applied to selected aspects of religious behavior."
PSY 4483,Human Sexuality,3,"A course of study that considers the biological-psycho-
logical and social dimensions of human sexuality from a 
Bible-based perspective. The initial consideration of human 
sexuality is formed by the Genesis account of human cre-
ation. Areas of focus include dynamic formulation of sexual 
identity and gender roles, human sexuality throughout the 
life cycle, sexual deviancy, and contemporary sexual issues."
PSY 4523,Advanced General Psychology,3,"This is a capstone course designed for upper level senior 
advanced undergraduate students in psychology to review, 
prepare and assist in developing a more in-depth orien-
tation to main domains of psychology. A Major Studies 
Examination in psychology is provided over multiple 
domains in the discipline. This course explores the integra-
tion of knowledge in psychological science with a Christian 
worldview. The student is required to complete a senior 
level research project under the supervision of a major pro-
fessor in psychology. (Prerequisites: PSY 2413, PSY 3313,"
PSY 4583,Field Practicum,3,"This course requires the student to complete 120 hours in 
an off-campus setting allowing him or her the opportunity 
for experiential learning. Students will complete assign-
ments designed to demonstrate knowledge, competency 

of the profession, and the ability to complete guided field 
research. (Permission of academic advisor or department 
chair required.)"
PSY 4993,Special Topics,3,"This course will focus on a specific topic including those 
which demand further intensive study as well as contem-
porary issues. In this regard, this course allows for recent 
developments and latest issues in the field related to a spe-
cific topic as well as the possible research interests of the 
professor. This course is intended to provide the student 
the opportunity to enhance their knowledge of a selected 
topic by examination of salient, current critical issues. This 
course may be taken as a general elective and may be 
repeated for another topic. (Prerequisites: Permission to 
take this subject has to be approved by the program coor-
dinator or department chair.)
READING"
RDG 3413,Foundations of Literacy Instruction,3,"Foundations of emergent literacy frameworks, instruc-
tional practices and strategies are introduced from birth to 
grade 3. Guidance and practice in planning and organizing 
for instruction for the five essential components of read-
ing instruction: phonemic awareness, phonics, fluency, 
vocabulary, and comprehension. Reading and language arts 
theory, content and methods will be emphasized according 
to research and state standards. Includes field experience 
hours."
RDG 3423,Reading and Writing Across the Curriculum,3,"Guidance and practice in planning and organizing phonics, 
vocabulary, fluency, and comprehension instruction in the 
intermediate grades 3-8. Includes strong emphasis on 
integrating strategies to use multiple sources of informa-
tion and technology in the content areas for the purpose 
of reading and writing to learn. Reading and language arts 
theory, content, and methods will be emphasized according 
to research and state standards. Includes field experience 
hours. (Prerequisite: RDG 3413)"
RDG 3433,Literacy Assessment and Instruction,3,"Presents current research practices and methods in literacy 
development and assessment. Focuses on informal and for-
mal assessment practices with an emphasis on gathering, 
analyzing, and interpreting data for the purpose of making 
data-driven instructional decisions. Examines characteristics 
and uses of a wide variety of evaluation and assessment 
tools. Includes field experience hours.  
(Prerequisite: RDG 3413)"
RDG 3453,Adolescent Literacy Instruction,3,"Guidance and practice in planning and organizing inte-
grated instruction for reading, writing, speaking, listening, 
viewing, and visually representing for adolescents. Strong 
emphasis on integrating the language arts state standards 
through reading and writing instruction. Includes field expe-
rience hours."
RDG 4513,Content and Disciplinary Literacy Instruction,3,"Guidance and practice in theory, content, and methods for 
integrating reading and writing in content and disciplin-
ary areas of instruction. Emphasis on literacy processes 
and their interrelatedness to all instruction and learning, 
strategies for text comprehension, developing vocabulary, 
reading and writing to learn, and using study and inquiry 
skills with a variety of texts. Includes field experience hours. 
(Prerequisites: RDG 3413, RDG  3423, RDG 3433)
RELIGION/PHILOSOPHY"
PHL 2223,Introduction to Philosophy,3,"An introductory course in which a study is made of the 
major philosophers and schools of philosophical thought 
from the earliest known system to contemporary thought, 
inclusive of western philosophies of religion."
PHL 3113,History of Philosophy,3,"A comprehensive survey of the major thinkers and schools 
of thought in the Western Philosophical Tradition from clas-
sical Greece to the present. The course pays special atten-
tion to how ideas found in these traditions have contributed 
to and opposed a Christian worldview."
PHL 3123,Philosophy of Religion,3,"Introduction to philosophical issues concerning religion, 
including the origin and nature of evil, the existence and 
nature of God, and religious knowledge and language."
REL 1133,Authentic Christianity,3,"The experience and ethics of authentic Christianity within 
contemporary culture. Using the Word of God, students 
embrace its unique world view as a foundation for exem-
plary living, decision making, exploring personal aspirations, 
facing dilemmas and problem solving. Christian devotion 

and service in the Church and the marketplace are empha-
sized as well as the essential spiritual disciplines for char-
acter formation:  engaging Scripture, personal and interces-
sory prayer, the dynamic of the Holy Spirit, and purity in 
lifestyle. Students are challenged to discover (and become 
one with) God’s view of themselves, the current times, and 
God’s purposes in the world."
REL 1153,New Testament Literature,3,"An overview study of the New Testament. Special emphasis 
is given to the content, genre, themes, and historical setting 
of each of the books of the New Testament."
REL 1163,Old Testament Literature,3,"An overview study of the Old Testament. Special emphasis 
is given to the content, genre, themes, and historical setting 
of each of the books of the Old Testament."
REL 1173,Introduction to Biblical Literature,3,"An exposition of the biblical narrative from Genesis to 
Revelation with an emphasis on the redemptive story that 
unites the Scriptures. It acquaints students with the major 
characters, narratives, and theological themes within the 
cultural and historical backgrounds of the biblical worlds."
REL 3113,Christianity in the Ancient and Middle Ages,3,"A survey of the history of Christianity from the New 
Testament era to the eve of the Reformation. Special 
attention is given to the persecution and early challenges 
to the church, Christological Controversies, Monasticism, 
Constantine, the rise and fall of the papacy, Scholasticism, 
Wycliffe, and Hus."
REL 3123,"Christianity from the Reformation to the 
Postmodern Era",3,"A survey of the history of Christianity from the Protestant 
Reformation to contemporary times. Special attention is 
given to the Reformation and the Counter Reformation, 
Puritans, Pietism, Wesley and the Holiness Movement, the 
impact of the Enlightenment, and revivals."
REL 3143,Second Temple History,3,"An introduction to the history and literature of the 
Second Temple Period that frames the transition from the 
world of the Old Testament to the New Testament era. 
(Prerequisites: REL 1153, REL 1163)"
REL 3153,Christian Ethics,3,"A study of the moral principles that govern human conduct 
with particular attention to normative ethical theories as 
applied from a Christian perspective to contemporary  
ethical issues."
REL 4113,History of Modern Revivals,3,"A survey of modern revivals and awakenings from the birth 
of Evangelicalism in the eighteenth century to the 
modern era.
SCIENCE"
BIO 1111,Introductory Biology Lab,1,"Introduction to the tools and methods of the biologist. The 
student will learn to use the light microscope; how to  
identify, examine, and dissect selected lab specimens; 
how to use laboratory aids; and how to report results of 
laboratory observations. Lab fee is required for on campus 
course.(Prerequisite: BIO 1113, concurrent enrollment with"
BIO 1113,Biological Science,3,"The fundamental concepts of biology. An emphasis is on 
human biology including the organ systems. The place of 
people in their environment and the importance of their 
environment to them are both examined from a biblical 
perspective. The lab allows students to use the scientific 
method to examine and test many of the facts and  
concepts presented."
BIO 2111,Human Anatomy and Physiology I Lab,1,"This course is a lab course to be taken by students in the A.S. 
degree in Health Science. It is the lab connected to the Human 
Anatomy and Physiology course. Lab fee is required for on 
campus course. (Prerequisite: Lab Manual)"
BIO 2123,Human Anatomy and Physiology I,3,"Anatomy and Physiology I is the first part of a two course 
sequence. This course covers fundamental principles of 
body systems and their functions. Topics include basic 
chemistry, cells, tissues and organs of the following  
systems: integumentary, skeletal, muscular, nervous and 

special senses. Relationships among systems and  
regulation of physiological functions involved in maintaining 
homeostasis will be emphasized. Laboratory work includes 
dissection of preserved specimens, microscopic study, 
examining models, and physiological and computer  
simulations experiments. (Same as KIN 2123)"
BIO 2124,Human Anatomy and Physiology II with Lab,4,"This course is the second of a two part course sequence. 
Topics include the endocrine, cardiovascular, lymphatic, 
respiratory, digestive, urinary, and reproductive systems as 
well as human development, genetics, metabolism,  
nutrition, acid-base balance, and fluid and electrolyte  
balance. Upon completion, students should be able to  
demonstrate an in-depth understanding of principles 
of anatomy and physiology and their interrelationships. 
Laboratory work includes dissection of preserved  
specimens, microscopic study, examining models, and  
physiological and computer simulations experiments. Lab 
fee is required for on campus course. (Prerequisites: BIO 
2111, BIO 2113)"
BIO 2214,Microbiology with Lab,4,"This course covers principles of microbiology with  
emphasis on microorganisms in human disease. Topics 
include morphology and physiology of microorganisms, 
growth and control of microbial pathogens, aspects of  
medical microbiology, disease transmission, immunology, 
antimicrobial agents, and infectious diseases. Laboratory 
procedures include staining techniques, culturing and  
sensitivity determinations. Lab fee is required for  
on campus course."
BIO 2412,Medical Terminology,2,"This course is a study of the root words, prefixes, and suffixes 
that comprise medical terminology. Attention is paid to Latin 
and Greek terms and application of medical terminology to 
anatomy, diseases, trauma, and medical treatments."
CHE 1114,Chemistry for Health Science with Lab,4,"This course introduces concepts of general and biological 
chemistry. Topics include measurement, molecular  
structure, nuclear chemistry, solutions, acid-base  
chemistry, gas laws, and the structure, properties and  
reactions of major biological groups. Additional topics 
include the structure, function, and metabolism of lipids, 
carbohydrates, proteins, and nucleic acids. The laboratory 
will provide experimental applications of these chemical 
topics. Lab fee is required for on campus course."
PHY 1111,Introduction to Physical Science Lab,1,"Introduction to the tools and methods of the physical  
scientist. Students will confirm many of the basic concepts 
of physics and chemistry. Methods of testing and  
identifying rocks and minerals will be included. Lab fee is 
required for on campus course. (Prerequisite: PHY 1113,  
concurrent enrollment with PHY 1113)"
PHY 1113,Physical Science,3,"A survey of the basic concepts and history of physics, 
chemistry, physical science, geology, and astronomy. 
Students will confirm many of the basic concepts of physics 
and chemistry. Astronomical observations include  
identifying certain planets, stars, and constellations. 
Methods of testing and identifying rocks and minerals will 
be included. 
SOCIAL WORK"
SOC 2213,Introductory Sociology,3,"A study of human nature and human behavior as the product 
of group life. Emphasis is placed on the organization of  
society and processes involved; class, status, caste, race 
relations, communications, public opinion, and propaganda."
SOC 2253,Marriage and Family Relationships,3,"A study of the historical and comparative importance of the 
family, the effect and impact of modern industrial society 
and social change upon the family, and family integration 
and disintegration. (Replaced by SOC 3243)"
SOC 3243,Marriage and Family Relationships,3,"A study of the historical and comparative importance of the 
family, the effect and impact of modern industrial society 
and social change upon the family, and the family  
integration and disintegration. (Same as CFM 3243)"
SOC 3323,Social Problems,3,"An analysis of the nature and diversity of social and  
personal disorganization, social change as a source of 
social problems, and social planning and social movements 
as solutions."
SWK 2113,Introduction to Social Work,3,"An overview of the profession of social work with a focus 
on philosophy, historical development, concepts and  
methods in relation to the social welfare system. Aspects of 
integrating professional practice and a Christian  
perspective are reviewed."
SWK 2123,Social Work Practice I,3,"Introduction to general social work practice with emphasis 
on person in environment construct. Ethical principles and 

critical thinking in practice as well as incorporating diversity 
are taught. Research-informed for the generalist practitioners 
using a wide range of prevention and intervention  
methods with individuals, families and small groups are taught. 
(Prerequisite: SWK 2113)"
SWK 2143,Human Behavior in the Social Environment I,3,"Provides a basic conceptual framework for creating and 
organizing theories and knowledge about generalist  
practice regarding human behavior and social environments. 
Students analyze biological, psychological, sociological,  
cultural, and spiritual variables to examine human growth 
and development across the lifespan. Considers how human 
behavior and social environments inform social work practice 
with various populations, including those at risk. Addresses 
the impact of diversity, discrimination, and oppression on 
development. Students utilize conceptual frameworks to 
guide the processes of assessment, intervention and  
evaluation, and critique and apply knowledge to understand 
person and environment.. (Prerequisite: SWK 2113)"
SWK 2163,International Social Work,3,"Introduction to general social work in a global context. The 
course will look at the types of groups or organizations 
doing humanitarian work and social development through-
out the world including orphanages and human trafficking 
interventionists. An examination of the impact on society 
and cultures by global phenomena such as migration,  
environmental degradation, natural disasters, war, civil 
strife, terrorism, abuse/neglect, addiction, and human  
trafficking. The course will explore challenges of cross-
cultural social work, critically analyze social development, 
and provide examples of how social workers collaborate to 
address problems, advocate, empower, network, and  
educate within the populations of various countries, but 
also beyond. Cultures will be examined from a Christian 
worldview through interventions, strategies, community  
participation, sustainable development, root causes,  
promotion of human rights and social justice. (Prerequisite:"
